data;empresa;servico;cmv;valor
2031-11-11;MH Refeições;Grupo Tamburi;1;580
2031-11-11;MH Refeições;Vantage;1;110
2031-11-11;MH Refeições;Rondon R/R;1;0
2031-11-11;MH Refeições;Elisa Agro;1;308
2031-11-12;MH Refeições;Grupo Tamburi;1;532
2031-11-12;MH Refeições;Vantage;1;137
2031-11-12;MH Refeições;Rondon R/R;1;0
2031-11-12;MH Refeições;Elisa Agro;1;264
2031-11-13;MH Refeições;Grupo Tamburi;1;580
2031-11-13;MH Refeições;Vantage;1;137
2031-11-13;MH Refeições;Rondon R/R;1;0
2031-11-13;MH Refeições;Elisa Agro;1;242
2031-11-14;MH Refeições;Grupo Tamburi;1;605
2031-11-14;MH Refeições;Vantage;1;110
2031-11-14;MH Refeições;Rondon R/R;1;22
2031-11-14;MH Refeições;Elisa Agro;1;418
2031-11-15;MH Refeições;Grupo Tamburi;1;605
2031-11-15;MH Refeições;Vantage;1;137
2031-11-15;MH Refeições;Rondon R/R;1;22
2031-11-15;MH Refeições;Elisa Agro;1;308
2031-11-16;MH Refeições;Grupo Tamburi;1;653
2031-11-16;MH Refeições;Vantage;1;110
2031-11-16;MH Refeições;Rondon R/R;1;0
2031-11-16;MH Refeições;Elisa Agro;1;374
2031-11-17;MH Refeições;Grupo Tamburi;1;605
2031-11-17;MH Refeições;Vantage;1;137
2031-11-17;MH Refeições;Rondon R/R;1;0
2031-11-17;MH Refeições;Elisa Agro;1;352
2031-11-18;MH Refeições;Grupo Tamburi;1;629
2031-11-18;MH Refeições;Vantage;1;110
2031-11-18;MH Refeições;Rondon R/R;1;0
2031-11-18;MH Refeições;Elisa Agro;1;396
2031-11-19;MH Refeições;Grupo Tamburi;1;677
2031-11-19;MH Refeições;Vantage;1;110
2031-11-19;MH Refeições;Rondon R/R;1;0
2031-11-19;MH Refeições;Elisa Agro;1;374
2031-11-20;MH Refeições;Grupo Tamburi;1;605
2031-11-20;MH Refeições;Vantage;1;137
2031-11-20;MH Refeições;Rondon R/R;1;0
2031-11-20;MH Refeições;Elisa Agro;1;264
2031-11-21;MH Refeições;Grupo Tamburi;1;484
2031-11-21;MH Refeições;Vantage;1;110
2031-11-21;MH Refeições;Rondon R/R;1;0
2031-11-21;MH Refeições;Elisa Agro;1;220
2031-11-22;MH Refeições;Grupo Tamburi;1;629
2031-11-22;MH Refeições;Vantage;1;110
2031-11-22;MH Refeições;Rondon R/R;1;22
2031-11-22;MH Refeições;Elisa Agro;1;286
2031-11-23;MH Refeições;Grupo Tamburi;1;532
2031-11-23;MH Refeições;Vantage;1;110
2031-11-23;MH Refeições;Rondon R/R;1;0
2031-11-23;MH Refeições;Elisa Agro;1;330
2031-11-24;MH Refeições;Grupo Tamburi;1;677
2031-11-24;MH Refeições;Vantage;1;137
2031-11-24;MH Refeições;Rondon R/R;1;0
2031-11-24;MH Refeições;Elisa Agro;1;308
2031-11-25;MH Refeições;Grupo Tamburi;1;677
2031-11-25;MH Refeições;Vantage;1;137
2031-11-25;MH Refeições;Rondon R/R;1;0
2031-11-25;MH Refeições;Elisa Agro;1;352
2031-11-26;MH Refeições;Grupo Tamburi;1;677
2031-11-26;MH Refeições;Vantage;1;110
2031-11-26;MH Refeições;Rondon R/R;1;22
2031-11-26;MH Refeições;Elisa Agro;1;308
2031-11-27;MH Refeições;Grupo Tamburi;1;484
2031-11-27;MH Refeições;Vantage;1;137
2031-11-27;MH Refeições;Rondon R/R;1;0
2031-11-27;MH Refeições;Elisa Agro;1;308
2031-11-28;MH Refeições;Grupo Tamburi;1;532
2031-11-28;MH Refeições;Vantage;1;137
2031-11-28;MH Refeições;Rondon R/R;1;22
2031-11-28;MH Refeições;Elisa Agro;1;264
2031-11-29;MH Refeições;Grupo Tamburi;1;484
2031-11-29;MH Refeições;Vantage;1;137
2031-11-29;MH Refeições;Rondon R/R;1;0
2031-11-29;MH Refeições;Elisa Agro;1;374
2031-11-30;MH Refeições;Grupo Tamburi;1;605
2031-11-30;MH Refeições;Vantage;1;137
2031-11-30;MH Refeições;Rondon R/R;1;0
2031-11-30;MH Refeições;Elisa Agro;1;396
2031-12-01;MH Refeições;Grupo Tamburi;1;829
2031-12-01;MH Refeições;Vantage;1;162
2031-12-01;MH Refeições;Rondon R/R;1;26
2031-12-01;MH Refeições;Elisa Agro;1;286
2031-12-02;MH Refeições;Grupo Tamburi;1;657
2031-12-02;MH Refeições;Vantage;1;130
2031-12-02;MH Refeições;Rondon R/R;1;0
2031-12-02;MH Refeições;Elisa Agro;1;364
2031-12-03;MH Refeições;Grupo Tamburi;1;829
2031-12-03;MH Refeições;Vantage;1;162
2031-12-03;MH Refeições;Rondon R/R;1;0
2031-12-03;MH Refeições;Elisa Agro;1;494
2031-12-04;MH Refeições;Grupo Tamburi;1;800
2031-12-04;MH Refeições;Vantage;1;162
2031-12-04;MH Refeições;Rondon R/R;1;0
2031-12-04;MH Refeições;Elisa Agro;1;442
2031-12-05;MH Refeições;Grupo Tamburi;1;772
2031-12-05;MH Refeições;Vantage;1;130
2031-12-05;MH Refeições;Rondon R/R;1;26
2031-12-05;MH Refeições;Elisa Agro;1;390
2031-12-06;MH Refeições;Grupo Tamburi;1;657
2031-12-06;MH Refeições;Vantage;1;162
2031-12-06;MH Refeições;Rondon R/R;1;0
2031-12-06;MH Refeições;Elisa Agro;1;364
2031-12-07;MH Refeições;Grupo Tamburi;1;572
2031-12-07;MH Refeições;Vantage;1;130
2031-12-07;MH Refeições;Rondon R/R;1;0
2031-12-07;MH Refeições;Elisa Agro;1;312
2031-12-08;MH Refeições;Grupo Tamburi;1;715
2031-12-08;MH Refeições;Vantage;1;130
2031-12-08;MH Refeições;Rondon R/R;1;26
2031-12-08;MH Refeições;Elisa Agro;1;494
2031-12-09;MH Refeições;Grupo Tamburi;1;772
2031-12-09;MH Refeições;Vantage;1;162
2031-12-09;MH Refeições;Rondon R/R;1;0
2031-12-09;MH Refeições;Elisa Agro;1;338
2031-12-10;MH Refeições;Grupo Tamburi;1;657
2031-12-10;MH Refeições;Vantage;1;130
2031-12-10;MH Refeições;Rondon R/R;1;26
2031-12-10;MH Refeições;Elisa Agro;1;260
2031-12-11;MH Refeições;Grupo Tamburi;1;772
2031-12-11;MH Refeições;Vantage;1;130
2031-12-11;MH Refeições;Rondon R/R;1;0
2031-12-11;MH Refeições;Elisa Agro;1;442
2031-12-12;MH Refeições;Grupo Tamburi;1;800
2031-12-12;MH Refeições;Vantage;1;130
2031-12-12;MH Refeições;Rondon R/R;1;26
2031-12-12;MH Refeições;Elisa Agro;1;390
2031-12-13;MH Refeições;Grupo Tamburi;1;572
2031-12-13;MH Refeições;Vantage;1;162
2031-12-13;MH Refeições;Rondon R/R;1;26
2031-12-13;MH Refeições;Elisa Agro;1;442
2031-12-14;MH Refeições;Grupo Tamburi;1;829
2031-12-14;MH Refeições;Vantage;1;130
2031-12-14;MH Refeições;Rondon R/R;1;26
2031-12-14;MH Refeições;Elisa Agro;1;442
2031-12-15;MH Refeições;Grupo Tamburi;1;829
2031-12-15;MH Refeições;Vantage;1;162
2031-12-15;MH Refeições;Rondon R/R;1;0
2031-12-15;MH Refeições;Elisa Agro;1;286
2031-12-16;MH Refeições;Grupo Tamburi;1;772
2031-12-16;MH Refeições;Vantage;1;162
2031-12-16;MH Refeições;Rondon R/R;1;0
2031-12-16;MH Refeições;Elisa Agro;1;286
2031-12-17;MH Refeições;Grupo Tamburi;1;686
2031-12-17;MH Refeições;Vantage;1;162
2031-12-17;MH Refeições;Rondon R/R;1;26
2031-12-17;MH Refeições;Elisa Agro;1;442
2031-12-18;MH Refeições;Grupo Tamburi;1;715
2031-12-18;MH Refeições;Vantage;1;130
2031-12-18;MH Refeições;Rondon R/R;1;26
2031-12-18;MH Refeições;Elisa Agro;1;286
2031-12-19;MH Refeições;Grupo Tamburi;1;657
2031-12-19;MH Refeições;Vantage;1;130
2031-12-19;MH Refeições;Rondon R/R;1;26
2031-12-19;MH Refeições;Elisa Agro;1;364
2031-12-20;MH Refeições;Grupo Tamburi;1;657
2031-12-20;MH Refeições;Vantage;1;130
2031-12-20;MH Refeições;Rondon R/R;1;0
2031-12-20;MH Refeições;Elisa Agro;1;494
2031-12-21;MH Refeições;Grupo Tamburi;1;572
2031-12-21;MH Refeições;Vantage;1;130
2031-12-21;MH Refeições;Rondon R/R;1;0
2031-12-21;MH Refeições;Elisa Agro;1;494
2031-12-22;MH Refeições;Grupo Tamburi;1;800
2031-12-22;MH Refeições;Vantage;1;162
2031-12-22;MH Refeições;Rondon R/R;1;0
2031-12-22;MH Refeições;Elisa Agro;1;468
2031-12-23;MH Refeições;Grupo Tamburi;1;657
2031-12-23;MH Refeições;Vantage;1;162
2031-12-23;MH Refeições;Rondon R/R;1;0
2031-12-23;MH Refeições;Elisa Agro;1;312
2031-12-24;MH Refeições;Grupo Tamburi;1;600
2031-12-24;MH Refeições;Vantage;1;162
2031-12-24;MH Refeições;Rondon R/R;1;26
2031-12-24;MH Refeições;Elisa Agro;1;494
2031-12-25;MH Refeições;Grupo Tamburi;1;572
2031-12-25;MH Refeições;Vantage;1;130
2031-12-25;MH Refeições;Rondon R/R;1;0
2031-12-25;MH Refeições;Elisa Agro;1;312
2031-12-26;MH Refeições;Grupo Tamburi;1;572
2031-12-26;MH Refeições;Vantage;1;130
2031-12-26;MH Refeições;Rondon R/R;1;26
2031-12-26;MH Refeições;Elisa Agro;1;338
2031-12-27;MH Refeições;Grupo Tamburi;1;686
2031-12-27;MH Refeições;Vantage;1;130
2031-12-27;MH Refeições;Rondon R/R;1;0
2031-12-27;MH Refeições;Elisa Agro;1;442
2031-12-28;MH Refeições;Grupo Tamburi;1;743
2031-12-28;MH Refeições;Vantage;1;162
2031-12-28;MH Refeições;Rondon R/R;1;0
2031-12-28;MH Refeições;Elisa Agro;1;260
2031-12-29;MH Refeições;Grupo Tamburi;1;800
2031-12-29;MH Refeições;Vantage;1;130
2031-12-29;MH Refeições;Rondon R/R;1;0
2031-12-29;MH Refeições;Elisa Agro;1;416
2031-12-30;MH Refeições;Grupo Tamburi;1;829
2031-12-30;MH Refeições;Vantage;1;130
2031-12-30;MH Refeições;Rondon R/R;1;0
2031-12-30;MH Refeições;Elisa Agro;1;442
2031-12-31;MH Refeições;Grupo Tamburi;1;657
2031-12-31;MH Refeições;Vantage;1;130
2031-12-31;MH Refeições;Rondon R/R;1;26
2031-12-31;MH Refeições;Elisa Agro;1;338
2032-01-01;MH Refeições;Grupo Tamburi;1;739
2032-01-01;MH Refeições;Vantage;1;150
2032-01-01;MH Refeições;Rondon R/R;1;0
2032-01-01;MH Refeições;Elisa Agro;1;408
2032-01-02;MH Refeições;Grupo Tamburi;1;765
2032-01-02;MH Refeições;Vantage;1;150
2032-01-02;MH Refeições;Rondon R/R;1;24
2032-01-02;MH Refeições;Elisa Agro;1;264
2032-01-03;MH Refeições;Grupo Tamburi;1;660
2032-01-03;MH Refeições;Vantage;1;120
2032-01-03;MH Refeições;Rondon R/R;1;0
2032-01-03;MH Refeições;Elisa Agro;1;240
2032-01-04;MH Refeições;Grupo Tamburi;1;528
2032-01-04;MH Refeições;Vantage;1;120
2032-01-04;MH Refeições;Rondon R/R;1;24
2032-01-04;MH Refeições;Elisa Agro;1;456
2032-01-05;MH Refeições;Grupo Tamburi;1;712
2032-01-05;MH Refeições;Vantage;1;120
2032-01-05;MH Refeições;Rondon R/R;1;24
2032-01-05;MH Refeições;Elisa Agro;1;336
2032-01-06;MH Refeições;Grupo Tamburi;1;712
2032-01-06;MH Refeições;Vantage;1;120
2032-01-06;MH Refeições;Rondon R/R;1;24
2032-01-06;MH Refeições;Elisa Agro;1;336
2032-01-07;MH Refeições;Grupo Tamburi;1;686
2032-01-07;MH Refeições;Vantage;1;150
2032-01-07;MH Refeições;Rondon R/R;1;24
2032-01-07;MH Refeições;Elisa Agro;1;408
2032-01-08;MH Refeições;Grupo Tamburi;1;528
2032-01-08;MH Refeições;Vantage;1;120
2032-01-08;MH Refeições;Rondon R/R;1;0
2032-01-08;MH Refeições;Elisa Agro;1;360
2032-01-09;MH Refeições;Grupo Tamburi;1;765
2032-01-09;MH Refeições;Vantage;1;120
2032-01-09;MH Refeições;Rondon R/R;1;24
2032-01-09;MH Refeições;Elisa Agro;1;336
2032-01-10;MH Refeições;Grupo Tamburi;1;580
2032-01-10;MH Refeições;Vantage;1;120
2032-01-10;MH Refeições;Rondon R/R;1;0
2032-01-10;MH Refeições;Elisa Agro;1;240
2032-01-11;MH Refeições;Grupo Tamburi;1;739
2032-01-11;MH Refeições;Vantage;1;120
2032-01-11;MH Refeições;Rondon R/R;1;0
2032-01-11;MH Refeições;Elisa Agro;1;384
2032-01-12;MH Refeições;Grupo Tamburi;1;607
2032-01-12;MH Refeições;Vantage;1;120
2032-01-12;MH Refeições;Rondon R/R;1;0
2032-01-12;MH Refeições;Elisa Agro;1;336
2032-01-13;MH Refeições;Grupo Tamburi;1;686
2032-01-13;MH Refeições;Vantage;1;120
2032-01-13;MH Refeições;Rondon R/R;1;24
2032-01-13;MH Refeições;Elisa Agro;1;240
2032-01-14;MH Refeições;Grupo Tamburi;1;686
2032-01-14;MH Refeições;Vantage;1;150
2032-01-14;MH Refeições;Rondon R/R;1;0
2032-01-14;MH Refeições;Elisa Agro;1;240
2032-01-15;MH Refeições;Grupo Tamburi;1;633
2032-01-15;MH Refeições;Vantage;1;120
2032-01-15;MH Refeições;Rondon R/R;1;24
2032-01-15;MH Refeições;Elisa Agro;1;408
2032-01-16;MH Refeições;Grupo Tamburi;1;633
2032-01-16;MH Refeições;Vantage;1;120
2032-01-16;MH Refeições;Rondon R/R;1;24
2032-01-16;MH Refeições;Elisa Agro;1;432
2032-01-17;MH Refeições;Grupo Tamburi;1;580
2032-01-17;MH Refeições;Vantage;1;120
2032-01-17;MH Refeições;Rondon R/R;1;24
2032-01-17;MH Refeições;Elisa Agro;1;264
2032-01-18;MH Refeições;Grupo Tamburi;1;554
2032-01-18;MH Refeições;Vantage;1;150
2032-01-18;MH Refeições;Rondon R/R;1;0
2032-01-18;MH Refeições;Elisa Agro;1;312
2032-01-19;MH Refeições;Grupo Tamburi;1;712
2032-01-19;MH Refeições;Vantage;1;120
2032-01-19;MH Refeições;Rondon R/R;1;24
2032-01-19;MH Refeições;Elisa Agro;1;432
2032-01-20;MH Refeições;Grupo Tamburi;1;607
2032-01-20;MH Refeições;Vantage;1;120
2032-01-20;MH Refeições;Rondon R/R;1;24
2032-01-20;MH Refeições;Elisa Agro;1;456
2032-01-21;MH Refeições;Grupo Tamburi;1;712
2032-01-21;MH Refeições;Vantage;1;150
2032-01-21;MH Refeições;Rondon R/R;1;0
2032-01-21;MH Refeições;Elisa Agro;1;432
2032-01-22;MH Refeições;Grupo Tamburi;1;528
2032-01-22;MH Refeições;Vantage;1;150
2032-01-22;MH Refeições;Rondon R/R;1;24
2032-01-22;MH Refeições;Elisa Agro;1;432
2032-01-23;MH Refeições;Grupo Tamburi;1;712
2032-01-23;MH Refeições;Vantage;1;120
2032-01-23;MH Refeições;Rondon R/R;1;0
2032-01-23;MH Refeições;Elisa Agro;1;408
2032-01-24;MH Refeições;Grupo Tamburi;1;554
2032-01-24;MH Refeições;Vantage;1;150
2032-01-24;MH Refeições;Rondon R/R;1;24
2032-01-24;MH Refeições;Elisa Agro;1;432
2032-01-25;MH Refeições;Grupo Tamburi;1;765
2032-01-25;MH Refeições;Vantage;1;120
2032-01-25;MH Refeições;Rondon R/R;1;24
2032-01-25;MH Refeições;Elisa Agro;1;336
2032-01-26;MH Refeições;Grupo Tamburi;1;765
2032-01-26;MH Refeições;Vantage;1;150
2032-01-26;MH Refeições;Rondon R/R;1;0
2032-01-26;MH Refeições;Elisa Agro;1;408
2032-01-27;MH Refeições;Grupo Tamburi;1;686
2032-01-27;MH Refeições;Vantage;1;150
2032-01-27;MH Refeições;Rondon R/R;1;0
2032-01-27;MH Refeições;Elisa Agro;1;288
2032-01-28;MH Refeições;Grupo Tamburi;1;633
2032-01-28;MH Refeições;Vantage;1;120
2032-01-28;MH Refeições;Rondon R/R;1;0
2032-01-28;MH Refeições;Elisa Agro;1;384
2032-01-29;MH Refeições;Grupo Tamburi;1;686
2032-01-29;MH Refeições;Vantage;1;120
2032-01-29;MH Refeições;Rondon R/R;1;24
2032-01-29;MH Refeições;Elisa Agro;1;432
2032-01-30;MH Refeições;Grupo Tamburi;1;633
2032-01-30;MH Refeições;Vantage;1;120
2032-01-30;MH Refeições;Rondon R/R;1;0
2032-01-30;MH Refeições;Elisa Agro;1;288
2032-01-31;MH Refeições;Grupo Tamburi;1;765
2032-01-31;MH Refeições;Vantage;1;150
2032-01-31;MH Refeições;Rondon R/R;1;24
2032-01-31;MH Refeições;Elisa Agro;1;264
2032-02-01;MH Refeições;Grupo Tamburi;1;629
2032-02-01;MH Refeições;Vantage;1;130
2032-02-01;MH Refeições;Rondon R/R;1;0
2032-02-01;MH Refeições;Elisa Agro;1;260
2032-02-02;MH Refeições;Grupo Tamburi;1;772
2032-02-02;MH Refeições;Vantage;1;162
2032-02-02;MH Refeições;Rondon R/R;1;0
2032-02-02;MH Refeições;Elisa Agro;1;442
2032-02-03;MH Refeições;Grupo Tamburi;1;572
2032-02-03;MH Refeições;Vantage;1;130
2032-02-03;MH Refeições;Rondon R/R;1;26
2032-02-03;MH Refeições;Elisa Agro;1;442
2032-02-04;MH Refeições;Grupo Tamburi;1;829
2032-02-04;MH Refeições;Vantage;1;162
2032-02-04;MH Refeições;Rondon R/R;1;26
2032-02-04;MH Refeições;Elisa Agro;1;260
2032-02-05;MH Refeições;Grupo Tamburi;1;715
2032-02-05;MH Refeições;Vantage;1;130
2032-02-05;MH Refeições;Rondon R/R;1;26
2032-02-05;MH Refeições;Elisa Agro;1;312
2032-02-06;MH Refeições;Grupo Tamburi;1;772
2032-02-06;MH Refeições;Vantage;1;162
2032-02-06;MH Refeições;Rondon R/R;1;0
2032-02-06;MH Refeições;Elisa Agro;1;494
2032-02-07;MH Refeições;Grupo Tamburi;1;743
2032-02-07;MH Refeições;Vantage;1;162
2032-02-07;MH Refeições;Rondon R/R;1;26
2032-02-07;MH Refeições;Elisa Agro;1;338
2032-02-08;MH Refeições;Grupo Tamburi;1;686
2032-02-08;MH Refeições;Vantage;1;130
2032-02-08;MH Refeições;Rondon R/R;1;0
2032-02-08;MH Refeições;Elisa Agro;1;338
2032-02-09;MH Refeições;Grupo Tamburi;1;572
2032-02-09;MH Refeições;Vantage;1;130
2032-02-09;MH Refeições;Rondon R/R;1;26
2032-02-09;MH Refeições;Elisa Agro;1;260
2032-02-10;MH Refeições;Grupo Tamburi;1;800
2032-02-10;MH Refeições;Vantage;1;162
2032-02-10;MH Refeições;Rondon R/R;1;26
2032-02-10;MH Refeições;Elisa Agro;1;494
2032-02-11;MH Refeições;Grupo Tamburi;1;629
2032-02-11;MH Refeições;Vantage;1;162
2032-02-11;MH Refeições;Rondon R/R;1;0
2032-02-11;MH Refeições;Elisa Agro;1;260
2032-02-12;MH Refeições;Grupo Tamburi;1;715
2032-02-12;MH Refeições;Vantage;1;162
2032-02-12;MH Refeições;Rondon R/R;1;26
2032-02-12;MH Refeições;Elisa Agro;1;442
2032-02-13;MH Refeições;Grupo Tamburi;1;743
2032-02-13;MH Refeições;Vantage;1;162
2032-02-13;MH Refeições;Rondon R/R;1;0
2032-02-13;MH Refeições;Elisa Agro;1;338
2032-02-14;MH Refeições;Grupo Tamburi;1;629
2032-02-14;MH Refeições;Vantage;1;130
2032-02-14;MH Refeições;Rondon R/R;1;26
2032-02-14;MH Refeições;Elisa Agro;1;260
2032-02-15;MH Refeições;Grupo Tamburi;1;657
2032-02-15;MH Refeições;Vantage;1;130
2032-02-15;MH Refeições;Rondon R/R;1;0
2032-02-15;MH Refeições;Elisa Agro;1;494
2032-02-16;MH Refeições;Grupo Tamburi;1;657
2032-02-16;MH Refeições;Vantage;1;130
2032-02-16;MH Refeições;Rondon R/R;1;0
2032-02-16;MH Refeições;Elisa Agro;1;312
2032-02-17;MH Refeições;Grupo Tamburi;1;800
2032-02-17;MH Refeições;Vantage;1;130
2032-02-17;MH Refeições;Rondon R/R;1;0
2032-02-17;MH Refeições;Elisa Agro;1;312
2032-02-18;MH Refeições;Grupo Tamburi;1;743
2032-02-18;MH Refeições;Vantage;1;162
2032-02-18;MH Refeições;Rondon R/R;1;26
2032-02-18;MH Refeições;Elisa Agro;1;364
2032-02-19;MH Refeições;Grupo Tamburi;1;800
2032-02-19;MH Refeições;Vantage;1;130
2032-02-19;MH Refeições;Rondon R/R;1;26
2032-02-19;MH Refeições;Elisa Agro;1;286
2032-02-20;MH Refeições;Grupo Tamburi;1;657
2032-02-20;MH Refeições;Vantage;1;162
2032-02-20;MH Refeições;Rondon R/R;1;26
2032-02-20;MH Refeições;Elisa Agro;1;286
2032-02-21;MH Refeições;Grupo Tamburi;1;629
2032-02-21;MH Refeições;Vantage;1;130
2032-02-21;MH Refeições;Rondon R/R;1;0
2032-02-21;MH Refeições;Elisa Agro;1;390
2032-02-22;MH Refeições;Grupo Tamburi;1;600
2032-02-22;MH Refeições;Vantage;1;130
2032-02-22;MH Refeições;Rondon R/R;1;26
2032-02-22;MH Refeições;Elisa Agro;1;364
2032-02-23;MH Refeições;Grupo Tamburi;1;572
2032-02-23;MH Refeições;Vantage;1;162
2032-02-23;MH Refeições;Rondon R/R;1;26
2032-02-23;MH Refeições;Elisa Agro;1;416
2032-02-24;MH Refeições;Grupo Tamburi;1;686
2032-02-24;MH Refeições;Vantage;1;162
2032-02-24;MH Refeições;Rondon R/R;1;26
2032-02-24;MH Refeições;Elisa Agro;1;364
2032-02-25;MH Refeições;Grupo Tamburi;1;715
2032-02-25;MH Refeições;Vantage;1;162
2032-02-25;MH Refeições;Rondon R/R;1;0
2032-02-25;MH Refeições;Elisa Agro;1;286
2032-02-26;MH Refeições;Grupo Tamburi;1;657
2032-02-26;MH Refeições;Vantage;1;162
2032-02-26;MH Refeições;Rondon R/R;1;26
2032-02-26;MH Refeições;Elisa Agro;1;390
2032-02-27;MH Refeições;Grupo Tamburi;1;686
2032-02-27;MH Refeições;Vantage;1;162
2032-02-27;MH Refeições;Rondon R/R;1;0
2032-02-27;MH Refeições;Elisa Agro;1;260
2032-02-28;MH Refeições;Grupo Tamburi;1;800
2032-02-28;MH Refeições;Vantage;1;130
2032-02-28;MH Refeições;Rondon R/R;1;0
2032-02-28;MH Refeições;Elisa Agro;1;260
2032-02-29;MH Refeições;Grupo Tamburi;1;629
2032-02-29;MH Refeições;Vantage;1;130
2032-02-29;MH Refeições;Rondon R/R;1;26
2032-02-29;MH Refeições;Elisa Agro;1;364
2032-03-01;MH Refeições;Grupo Tamburi;1;616
2032-03-01;MH Refeições;Vantage;1;125
2032-03-01;MH Refeições;Rondon R/R;1;20
2032-03-01;MH Refeições;Elisa Agro;1;340
2032-03-02;MH Refeições;Grupo Tamburi;1;550
2032-03-02;MH Refeições;Vantage;1;100
2032-03-02;MH Refeições;Rondon R/R;1;20
2032-03-02;MH Refeições;Elisa Agro;1;200
2032-03-03;MH Refeições;Grupo Tamburi;1;572
2032-03-03;MH Refeições;Vantage;1;125
2032-03-03;MH Refeições;Rondon R/R;1;0
2032-03-03;MH Refeições;Elisa Agro;1;260
2032-03-04;MH Refeições;Grupo Tamburi;1;484
2032-03-04;MH Refeições;Vantage;1;125
2032-03-04;MH Refeições;Rondon R/R;1;20
2032-03-04;MH Refeições;Elisa Agro;1;200
2032-03-05;MH Refeições;Grupo Tamburi;1;594
2032-03-05;MH Refeições;Vantage;1;125
2032-03-05;MH Refeições;Rondon R/R;1;20
2032-03-05;MH Refeições;Elisa Agro;1;220
2032-03-06;MH Refeições;Grupo Tamburi;1;638
2032-03-06;MH Refeições;Vantage;1;100
2032-03-06;MH Refeições;Rondon R/R;1;20
2032-03-06;MH Refeições;Elisa Agro;1;360
2032-03-07;MH Refeições;Grupo Tamburi;1;594
2032-03-07;MH Refeições;Vantage;1;100
2032-03-07;MH Refeições;Rondon R/R;1;20
2032-03-07;MH Refeições;Elisa Agro;1;200
2032-03-08;MH Refeições;Grupo Tamburi;1;462
2032-03-08;MH Refeições;Vantage;1;100
2032-03-08;MH Refeições;Rondon R/R;1;0
2032-03-08;MH Refeições;Elisa Agro;1;320
2032-03-09;MH Refeições;Grupo Tamburi;1;462
2032-03-09;MH Refeições;Vantage;1;125
2032-03-09;MH Refeições;Rondon R/R;1;20
2032-03-09;MH Refeições;Elisa Agro;1;320
2032-03-10;MH Refeições;Grupo Tamburi;1;506
2032-03-10;MH Refeições;Vantage;1;125
2032-03-10;MH Refeições;Rondon R/R;1;0
2032-03-10;MH Refeições;Elisa Agro;1;340
2032-03-11;MH Refeições;Grupo Tamburi;1;638
2032-03-11;MH Refeições;Vantage;1;100
2032-03-11;MH Refeições;Rondon R/R;1;0
2032-03-11;MH Refeições;Elisa Agro;1;300
2032-03-12;MH Refeições;Grupo Tamburi;1;550
2032-03-12;MH Refeições;Vantage;1;125
2032-03-12;MH Refeições;Rondon R/R;1;0
2032-03-12;MH Refeições;Elisa Agro;1;340
2032-03-13;MH Refeições;Grupo Tamburi;1;506
2032-03-13;MH Refeições;Vantage;1;125
2032-03-13;MH Refeições;Rondon R/R;1;20
2032-03-13;MH Refeições;Elisa Agro;1;320
2032-03-14;MH Refeições;Grupo Tamburi;1;594
2032-03-14;MH Refeições;Vantage;1;100
2032-03-14;MH Refeições;Rondon R/R;1;0
2032-03-14;MH Refeições;Elisa Agro;1;280
2032-03-15;MH Refeições;Grupo Tamburi;1;572
2032-03-15;MH Refeições;Vantage;1;100
2032-03-15;MH Refeições;Rondon R/R;1;20
2032-03-15;MH Refeições;Elisa Agro;1;380
2032-03-16;MH Refeições;Grupo Tamburi;1;638
2032-03-16;MH Refeições;Vantage;1;125
2032-03-16;MH Refeições;Rondon R/R;1;20
2032-03-16;MH Refeições;Elisa Agro;1;320
2032-03-17;MH Refeições;Grupo Tamburi;1;462
2032-03-17;MH Refeições;Vantage;1;100
2032-03-17;MH Refeições;Rondon R/R;1;0
2032-03-17;MH Refeições;Elisa Agro;1;340
2032-03-18;MH Refeições;Grupo Tamburi;1;484
